,hsa:10161,hsa:10800,hsa:11255,hsa:1128,hsa:1129,hsa:1131,hsa:1132,hsa:1133,hsa:1234,hsa:1241,hsa:1268,hsa:134,hsa:135,hsa:136,hsa:140,hsa:146,hsa:147,hsa:148,hsa:150,hsa:151,hsa:152,hsa:153,hsa:154,hsa:155,hsa:1812,hsa:1813,hsa:1814,hsa:1815,hsa:1816,hsa:185,hsa:1909,hsa:1910,hsa:222545,hsa:23620,hsa:2550,hsa:2846,hsa:2911,hsa:2912,hsa:2913,hsa:2914,hsa:2915,hsa:2916,hsa:2917,hsa:2918,hsa:3269,hsa:3274,hsa:3350,hsa:3351,hsa:3352,hsa:3354,hsa:3355,hsa:3356,hsa:3357,hsa:3358,hsa:3360,hsa:3361,hsa:3362,hsa:3363,hsa:338442,hsa:3577,hsa:4543,hsa:4985,hsa:4986,hsa:4988,hsa:5028,hsa:5029,hsa:5030,hsa:5031,hsa:5032,hsa:552,hsa:554,hsa:56413,hsa:57105,hsa:5724,hsa:5729,hsa:5731,hsa:5732,hsa:5733,hsa:5737,hsa:5739,hsa:59340,hsa:6010,hsa:64805,hsa:6751,hsa:6752,hsa:6753,hsa:6755,hsa:6915,hsa:7201,hsa:8843,hsa:886,hsa:887,hsa:9052,hsa:9283,hsa:9934
hsa:1812,0.10922942647704145,0.09081882888433544,0.15151633061680106,0.1594554712814607,0.16146249225103285,0.14030501034819884,0.15558145148512847,0.15695444631735714,0.08795528065640164,0.09993401502247777,0.1135115678803385,0.1679714388959884,0.15957019343733933,0.18038404057261792,0.15394174012303014,0.21183552443970957,0.21962551715820666,0.23884771321258724,0.21049250492890087,0.19933697970901412,0.20559799447421806,0.2593387775343309,0.26980933714669314,0.23197119980685368,1.0,0.21714907103749753,0.22671715041239435,0.1880550603968836,0.5298306236228706,0.11386858152306367,0.08661785805190553,0.09069570273993141,0.017457153576867664,0.09235836645853138,0.017072897893487256,0.10770514407101858,0.0195520541807001,0.01628200588306837,0.01892947202661641,0.01721021792048834,0.019976941131596978,0.017231863947739467,0.019631141469940466,0.02001209802807912,0.1395484537102253,0.2592695230755447,0.264734543665472,0.25940865936180757,0.2556014656893632,0.23523211886541484,0.24491944927049608,0.19120628055547373,0.18090566821646833,0.17772615730505567,0.2731053891185974,0.22671125310101853,0.24305229705214457,0.21393016960629446,0.11206014621355616,0.11535305351334724,0.11713457621526055,0.1260276037664587,0.14135297959801033,0.13089935052085638,0.06657978551130293,0.06958996642353953,0.08512189032643923,0.07060014991637734,0.07001805848394911,0.07830519971132598,0.07578762818839802,0.060829013282414184,0.08974108069815949,0.06787747906409497,0.04864190815675685,0.04910226056783931,0.06478241156935041,0.0601451550892154,0.059315447870266935,0.06050853804212313,0.14928268986866217,0.09081357823333633,0.10010190517639564,0.140027421369511,0.15188873359414579,0.12661108880489796,0.15289919653715667,0.050977326294749596,0.10424896775578232,0.09715586336623165,0.13172858654786787,0.11986157669033792,0.022388537170496662,0.05569501636370165,0.06581673341869429
hsa:1813,0.08469101572791879,0.07891560376039472,0.1793598592238514,0.17821912551080607,0.18293459567601084,0.1751516549898642,0.19910747855852012,0.1726423789958167,0.07147432735045114,0.09116710708894908,0.07127883897288981,0.1575616255091838,0.16258463185976205,0.161537354880554,0.14007186858316706,0.20179589257702527,0.21590141709472904,0.21560617903895762,0.2645085418421231,0.24857943506010813,0.2383680229776069,0.208164215344372,0.2027699635121469,0.19260702667326507,0.21714907103749753,1.0,0.4727437791399205,0.283964795749146,0.20541607176409818,0.10819878497831524,0.09217568422431352,0.09188288511508388,0.017991857936755038,0.0871018108185125,0.021085915199209458,0.06989777188734289,0.01843861551354544,0.01913441227676022,0.01764728409106123,0.020730338877542036,0.02172986870584184,0.02269232640940694,0.02016095488213813,0.022492374802994233,0.1778685414483416,0.2094767560160874,0.26360303808937,0.24768696333630358,0.26130150855556994,0.23370946192777528,0.24574847149237652,0.21563161162070102,0.20349831668506954,0.22954566874173288,0.2196504810801631,0.23767096469196325,0.1798762145023266,0.2179362913349785,0.05642504173718044,0.09506921167248947,0.13691635860738413,0.10647157060135641,0.11967840262551097,0.11987808021035162,0.0625861147652116,0.08680450538521348,0.07401976186601128,0.0748164846219093,0.059975664890921036,0.08680382477467997,0.06917412684576019,0.04402145500400361,0.05757969566594184,0.06471349886430745,0.03815570043057981,0.032241103520265296,0.054162280245787155,0.038433657144761914,0.03956841461415015,0.04713129710625116,0.16811360690158522,0.11439339100484076,0.0658497568667519,0.13007313858244807,0.1511292244818187,0.12372326366164597,0.14974184375914684,0.037731523047938725,0.11915483832529815,0.06409314709317629,0.1277570588698736,0.11147149782238401,0.02662985616982925,0.06963523317355547,0.06285733879406236
hsa:1814,0.08974591772109307,0.09302693526619082,0.17937830608436595,0.17433988547133486,0.1788877027094957,0.14714940804736687,0.18556940049433152,0.16031568750702846,0.08700422383544769,0.09921039014936486,0.0833143439412785,0.1675516360926973,0.15084893680906183,0.15274775729044748,0.14502392462551356,0.2120212135135204,0.21809346021331008,0.23158216253379957,0.24438874929150714,0.24312822741942602,0.24112307169326885,0.2035566834481865,0.200893479759278,0.21293860627147118,0.22671715041239435,0.4727437791399205,1.0,0.320917875273074,0.20599256235158053,0.09962446096662331,0.09235492891865271,0.08780851836954864,0.0163399820258242,0.09915150995188056,0.01859248397747598,0.08387136580596648,0.022522904344359683,0.018277262526106227,0.0159141216934442,0.025371437223874995,0.017873581117397577,0.02106144920629181,0.017200117724083124,0.017587115823976353,0.17305452087763942,0.2062011531178616,0.2671128098606195,0.2480826890236907,0.2689014713865914,0.2406666312842973,0.2526021950954545,0.20891384667638935,0.1966824365240753,0.2211528188154382,0.22099383203890716,0.228855039105926,0.19555387332660518,0.22853759313562677,0.09266101888305595,0.12223618777323841,0.13336500803084497,0.13295721817636058,0.12990150409836762,0.1395013028832897,0.07905895467022606,0.11581956630305146,0.09186846206190101,0.10182807854380721,0.05696151347484957,0.09426830040846262,0.0914896079202616,0.06456164863669561,0.091649976319766,0.0828288500972771,0.044120370073418694,0.055087520432987765,0.06515034116793632,0.04931285982692101,0.05404658464356862,0.06078636367890069,0.17325572406321293,0.1144976374949073,0.0854167163437991,0.14671728743381252,0.15368225997453872,0.13002445869673904,0.1594871856747052,0.039868686542653214,0.12205218100171195,0.08861687824546156,0.13615512119692713,0.11641844281429584,0.028138206532557726,0.05756511094041163,0.06589262100285384
hsa:1815,0.05588375694491322,0.053441479907112885,0.18464705228439177,0.18002726718551224,0.16083121147971297,0.13203297584081086,0.18249246499072833,0.14289678577424433,0.05652278576144783,0.08230068053054052,0.06103921910956664,0.1437918741519523,0.14797886723790846,0.14853246248820465,0.11590715845432954,0.1866555480371729,0.1782117606039243,0.1914754316143609,0.2562813197496601,0.259089306550577,0.2460387508435806,0.2102442792707047,0.1512561253910398,0.22376882545884108,0.1880550603968836,0.283964795749146,0.320917875273074,1.0,0.1850114630420123,0.07651210422654355,0.0751548216058034,0.07706367307179021,0.011855365715067949,0.08237958825407998,0.01724297317681848,0.04989284240607631,0.015238553955775,0.017837733679512996,0.016794742650196204,0.014634993852726954,0.022344962125960197,0.01818046578740983,0.012059634083994252,0.012415344694747926,0.15634806709826674,0.16576599676489936,0.2435207493773292,0.20466527856584077,0.20945142756056087,0.19685094618145488,0.21018819079997547,0.19843859128427485,0.19561348254059333,0.20065165189367748,0.1762112972423103,0.2020450036916145,0.18984086906349426,0.1970588253818274,0.05599461698625206,0.11230051236538166,0.12280148095908257,0.12838032210688116,0.10353129156505975,0.11242195657956676,0.05459488088057177,0.08849242264850862,0.07662271260529692,0.08154098194102784,0.05510406501556316,0.09276277387646736,0.09067079335672051,0.07130845238647458,0.06937627567806771,0.05866061067618582,0.048078187567693144,0.04347438425457325,0.045971807117786465,0.046067894763504806,0.03280092964726091,0.04983005770445328,0.10852021397251299,0.08930193576258387,0.04294822327104538,0.1265825162539666,0.111139943231692,0.13353210969336138,0.13986034070640288,0.03730820295402221,0.07755038110280706,0.05157570497393286,0.10878871439044571,0.12187879028080276,0.020354181573086903,0.05464121333343968,0.04037962704750586
hsa:1816,0.099384187687655,0.07071865406108709,0.14331261155690794,0.1591181174478364,0.1570149294894757,0.1341882279994199,0.14482696123266767,0.13493472629091668,0.09740262097236217,0.09448504571872259,0.10290363267531238,0.14940390584075106,0.14902341053589718,0.16323925902679412,0.13634301631584822,0.20560518322431107,0.20032102279094102,0.22391720186557876,0.20330759372254623,0.19475910433543,0.19686185064316777,0.24684395999492234,0.2351737259724432,0.22416817226131525,0.5298306236228706,0.20541607176409818,0.20599256235158053,0.1850114630420123,1.0,0.10181895575503476,0.0879008598036763,0.09560795708756138,0.01535020659646366,0.09312901603545552,0.013761300373823624,0.08991489664263122,0.01687496150403798,0.019606936353985097,0.02166735918869424,0.019672996478626203,0.016044647051079972,0.014656056583196454,0.015845287902336455,0.01533654936841429,0.13351710804487457,0.23762722590788302,0.2485971455385269,0.2235427314435309,0.2246140694748841,0.20657915063299218,0.2141302950605449,0.17387911350457297,0.16053264179237411,0.17704065277659017,0.2464057597191933,0.21527427581431807,0.20525049546583085,0.1947203493061953,0.09371228528411554,0.10663787541522465,0.1273876512954035,0.1288525606115938,0.12552539464709478,0.14189148448200462,0.05217760815339141,0.06406572560196541,0.0662611504950908,0.08003996354117353,0.05130617173065811,0.08045901778939024,0.0978330152876089,0.0685218995215195,0.07939643958491387,0.06115755652285794,0.045876695515578554,0.05333108732474213,0.06702653150539621,0.055981202328410834,0.05442728002425814,0.055431007562921145,0.12943661850428054,0.0888143513895459,0.08736996227017813,0.1232290925103984,0.14423379611010678,0.1265740440334803,0.14244811814744396,0.07166156944856825,0.09908803499543233,0.08190372710757457,0.13178808283556978,0.11191104464677547,0.024078807104231194,0.052075275987238455,0.07124535426418115
hsa:185,0.23428601031068463,0.20641442737078272,0.0943777828821939,0.09500511051751716,0.09611884484690837,0.09253876661804745,0.09057993334342478,0.0849927019530944,0.25067983836761915,0.17967199014977056,0.0686102649626591,0.10170047079659784,0.09457700450066833,0.10044226866893996,0.13130131745481216,0.09534094948146395,0.09951500800349644,0.11098633139272476,0.08545400215428849,0.08262356030170398,0.0807411958096582,0.08555692029996836,0.12296582558649836,0.09840129326858361,0.11386858152306367,0.10819878497831524,0.09962446096662331,0.07651210422654355,0.10181895575503476,1.0,0.11827489964467003,0.12350153605573248,0.031072598662726287,0.09106414399719781,0.01381302205576773,0.22241594999648118,0.020166642910609222,0.021895779456302347,0.02431091201666041,0.024332670952973,0.021811082294675283,0.020560983223956834,0.02503305851204829,0.023459427778114834,0.07485143981525223,0.13877594023427325,0.08455162373897544,0.10350612826185628,0.10477444081226389,0.10946248921556614,0.10141550868068656,0.10953050100314929,0.11452212214655824,0.11980272886041794,0.14314140450824847,0.106559667101888,0.09917492903579503,0.11796953186226015,0.15001755455473081,0.2547575158819533,0.1399585713233249,0.21263633916723937,0.23027206831223904,0.2166532270851558,0.19246544261383383,0.152136922634635,0.19142999336376035,0.18354781120076716,0.10353275742534195,0.10288173800322434,0.074672384839247,0.1274198152244675,0.19714207595216515,0.19048016400808804,0.04934298917031794,0.033729510830396436,0.04755617490343668,0.06698060213563116,0.07144897483813246,0.04802169611637802,0.10191087210807842,0.095740627966404,0.1787498543153704,0.22849032829566962,0.2215636746003418,0.21623372799273563,0.2194609861435143,0.0625581775876738,0.12398932059368603,0.14680324417574198,0.13662459596002471,0.12432782079054704,0.03753351206434316,0.059278227258998936,0.16269657529184917
hsa:1909,0.11958495090722186,0.09193189145092537,0.07928736801895153,0.05619781318156412,0.06273328000651662,0.048532727829329755,0.06907881607791706,0.056293531263012994,0.11270086921682627,0.0898486855904234,0.074770538174546,0.1118051683161079,0.0897752145630192,0.09307262801376545,0.1207733521071233,0.07832039926807886,0.09216342206652432,0.09334935940796878,0.06859876244665038,0.07748425488298098,0.07834359233530613,0.09678677259680239,0.09883777063327606,0.0792734888779803,0.08661785805190553,0.09217568422431352,0.09235492891865271,0.0751548216058034,0.0879008598036763,0.11827489964467003,1.0,0.5381211242529781,0.013819915719788342,0.09116926124169367,0.013074990567374082,0.1139397318521738,0.0155889953418132,0.0228872573945021,0.018750231875563995,0.01838139027762882,0.015642800866306754,0.016728923154534458,0.01870793871832392,0.019996081959709592,0.056321026298766494,0.12499770332515205,0.09783042731359702,0.10846947180602365,0.0956685298463492,0.09607484517162224,0.10133317846347084,0.092630279882577,0.0849377902560057,0.08311274537788278,0.0987251449389078,0.08277848754282809,0.08397129754609559,0.0983158394495455,0.08241704635269283,0.1300993932054351,0.1078545298060951,0.1259267414423016,0.14607341726547993,0.14700894983035415,0.08889859187822657,0.10485646634485007,0.10563894734894638,0.0911000600415435,0.06506957261156283,0.08481435698850427,0.08176768878639022,0.05710946471949057,0.10322014909341587,0.06784355948531987,0.038304193023528305,0.0228693017164134,0.05056455520856193,0.07303254529539971,0.0755602558465021,0.05508307186916731,0.08747718017915877,0.0809445476481684,0.12436095024691757,0.13444003981627276,0.13472962287279833,0.11305480516121054,0.12807714465291412,0.04409741134637884,0.10449434064575207,0.07783754160909559,0.12617811432421022,0.11021754535808799,0.03029582470406507,0.14938749295355816,0.09763645320625182
hsa:1910,0.12077202793853639,0.09275366328210737,0.07319215203697035,0.06450214395134225,0.05399777705452362,0.06471142221137584,0.062618955911477,0.06124817772671729,0.12478573492158751,0.08971680435162215,0.07069157133783767,0.10688977943067958,0.09065538580942005,0.09515001585359906,0.11517218571923,0.0919403938080587,0.0961471729568349,0.09908341934603958,0.07357961594245835,0.07015912180815195,0.07482996629348235,0.10858520430196485,0.10114640301074292,0.09474249100134322,0.09069570273993141,0.09188288511508388,0.08780851836954864,0.07706367307179021,0.09560795708756138,0.12350153605573248,0.5381211242529781,1.0,0.016317745060482995,0.11578780392207647,0.01915028316910091,0.114173486280414,0.017351525078524065,0.01908938525210079,0.020185910550857823,0.019491250924626388,0.01427940567036677,0.016826229463872203,0.0168357546574735,0.01510922686153241,0.0613231280690007,0.10256317577585593,0.09705052991108311,0.10596743579715355,0.09658532852742376,0.10555033213598324,0.10936162420693307,0.09631170886856735,0.09159870139655263,0.08441521318283013,0.09703837191205435,0.07744373363858964,0.07946892710156025,0.10182081838012237,0.09358588648621012,0.13960676202729808,0.12470586523608301,0.13754562508892923,0.15679537687632952,0.1411367235840226,0.13591010087661617,0.10494184259205071,0.1254202688402226,0.10380456701840579,0.07217394716209502,0.09665910300830356,0.0814521675374539,0.07583631141151724,0.1048662192384191,0.07235728659282992,0.027771357608823242,0.028515278263007697,0.062236540405313796,0.07303469564196093,0.06619334239634522,0.05946696119412928,0.0822507464877614,0.09582580583694383,0.09854219921193993,0.1486674029853232,0.14368392064081018,0.1252113202670334,0.14748034120348316,0.0644601055170083,0.10887353440760494,0.09818094329728648,0.12570142770012172,0.10518624902227518,0.027763911206327457,0.15855818065620628,0.09691456304771953
hsa:222545,0.03245631596391023,0.02545008872711848,0.020088998859059157,0.02166322017199881,0.020923386580484645,0.023822240486113717,0.020009074025242258,0.021666901956957665,0.026591670287573702,0.0190459860219678,0.024902741267427832,0.026190984375730572,0.021133300389225885,0.031645350001325095,0.02842944551578175,0.014739948131421746,0.01877765850451673,0.016108642165116153,0.02083812385180022,0.016481148963815393,0.01717004608809674,0.017054743089188494,0.01567284094447944,0.01821925099764972,0.017457153576867664,0.017991857936755038,0.0163399820258242,0.011855365715067949,0.01535020659646366,0.031072598662726287,0.013819915719788342,0.016317745060482995,1.0,0.016481299471848163,0.04250372876285222,0.024944513097985736,0.13785228693014231,0.17196738655657628,0.18460527937323445,0.15112143002417425,0.14716920471582048,0.15483350945595203,0.14480897919023122,0.15235765994246753,0.02446905623537312,0.02047904446668436,0.014514304781196172,0.026809832047261256,0.029946431628067066,0.01778429527226012,0.021999723304445624,0.024088561528013804,0.026943316468418,0.017123853972111296,0.022298021329794762,0.024559317821589727,0.015142033978578252,0.02156361867487354,0.023936911227845095,0.03460279447032884,0.023075846409966207,0.016351110211279746,0.018868121049757963,0.023833845966035216,0.022162838973018344,0.021598737211820842,0.018553767421737203,0.021276596997513577,0.014708672135083707,0.01958499716974803,0.015970281024674984,0.015161592593761658,0.020703866596431794,0.018774229110186426,0.023102939108477626,0.01251146034673274,0.020766376993394578,0.018538663382472228,0.023227888311266612,0.016161837123468137,0.022808996081443766,0.023401341548057807,0.029951748247475006,0.02032231004634112,0.02641458417061764,0.018682452294200135,0.026673797279988226,0.018276238213434076,0.031086107617512272,0.023612603505585677,0.017819058832711572,0.016576254254873517,0.04137474367389757,0.015178331088303463,0.024951324159216325
hsa:23620,0.09749136973941455,0.09773431146562482,0.06935608819019361,0.08845993313860151,0.056597077799041405,0.05903051061518804,0.05563613745112046,0.07380552142247074,0.08483842273052086,0.10077084474709298,0.06112243640257814,0.07249333367575686,0.08523788396527579,0.11878867160571843,0.05982160834323356,0.08623279792498605,0.0871179767465877,0.1025384206580713,0.07559220905297058,0.07642452005568576,0.0824201412435857,0.1092683572126415,0.08861673253492593,0.11445501303435399,0.09235836645853138,0.0871018108185125,0.09915150995188056,0.08237958825407998,0.09312901603545552,0.09106414399719781,0.09116926124169367,0.11578780392207647,0.016481299471848163,1.0,0.014597908224001319,0.1028215994668009,0.017776550486270238,0.024810285101848555,0.013203617141949056,0.021365207299407062,0.015647083999551333,0.021965081356884554,0.020769398192831016,0.01818850419225607,0.050181517877547266,0.11368392219143536,0.07980930839615638,0.10890004564801072,0.10393754143504558,0.07358841202219316,0.09639570806351241,0.09433557624345898,0.09622670167502867,0.08468996208124041,0.09621816618281218,0.08367695467296007,0.08804754665476021,0.07502893041239903,0.09563242997978333,0.11640227108222811,0.0895126782183135,0.1199743292273616,0.11857047746323505,0.10818457530192607,0.08881749086316348,0.07689807357922156,0.0977946607355748,0.0880773450231661,0.07076766861890478,0.08343341152066604,0.09644447761318584,0.11797258299820478,0.08813631486989157,0.07686178138491857,0.02935912515840855,0.05379826205122655,0.037420154784348625,0.04784398748377605,0.047178198224885406,0.054115563572349444,0.08717330647913046,0.09185840890439,0.0614062003506971,0.11499557259124257,0.10824408024684902,0.11958334355727819,0.12181274972832798,0.0706575233287103,0.11173205285016279,0.09197470340683908,0.10324048982634988,0.10032940741483799,0.023581348583296403,0.05354082616929682,0.07430130553598617
hsa:2550,0.01868143562871605,0.017038721898058964,0.013579414648544775,0.011090858342850054,0.02046283439632043,0.01734679152362114,0.01759770422970762,0.01628980019119135,0.01766469156652188,0.01543839399849005,0.024354598076636362,0.016051744060388458,0.020668127716751607,0.017926623166778503,0.021374074979359566,0.017633247779040677,0.021313354286701277,0.014760569201144469,0.015284586312157332,0.012808352729715219,0.015069842335395555,0.017099832696992813,0.01788250380924768,0.016157199957573684,0.017072897893487256,0.021085915199209458,0.01859248397747598,0.01724297317681848,0.013761300373823624,0.01381302205576773,0.013074990567374082,0.01915028316910091,0.04250372876285222,0.014597908224001319,1.0,0.022629990222305572,0.05031314543244417,0.05547315077940964,0.06028367107763296,0.07415007570297237,0.050062542762504145,0.06117254355392197,0.06686559696538939,0.06866172122952753,0.02088727927920291,0.01694700010937314,0.018826820792424166,0.014514482983333373,0.017349524049723532,0.01610448032908529,0.01520642911019243,0.01313555901633796,0.01530014948319068,0.015447603528263954,0.012836869219684596,0.02320729013665644,0.01774116043784926,0.02080964995148801,0.01990648577319665,0.027105767412638905,0.02454466739519265,0.016790760048354173,0.021449417909012083,0.022090447313921516,0.017531253847288864,0.01497548780597762,0.020851262848750298,0.01560620262890842,0.017230281921599516,0.019599344401556196,0.012909377833003619,0.014501978178378797,0.01659684126684912,0.014556454835399,0.018693218569467058,0.015488691259570845,0.02211091055241328,0.015496241194827681,0.022389753200067655,0.0137716454874006,0.01544326550907284,0.018145523777817075,0.024465869452760556,0.02253541988847371,0.022303165797768285,0.026274325164652536,0.017823191187859327,0.015702351553113163,0.0203707895267306,0.01631895298729275,0.017277889796802164,0.02424405827283472,0.032663734508344866,0.025665266788836204,0.02137288394690911
hsa:2846,0.5128798195712508,0.24223880319441585,0.07579244732340777,0.053286261827819786,0.06135727085599411,0.05054538851166498,0.05642843049487525,0.04941547689508889,0.19054835677517346,0.13561659375341453,0.06729762178497442,0.10405976427991213,0.08455822827048913,0.09286228966640803,0.07644742191471685,0.09017726540620113,0.09238722232058409,0.11863258499481949,0.05903189995453542,0.05510461817832643,0.0603331469163672,0.07604893331592244,0.10479534616700056,0.08586666820520426,0.10770514407101858,0.06989777188734289,0.08387136580596648,0.04989284240607631,0.08991489664263122,0.22241594999648118,0.1139397318521738,0.114173486280414,0.024944513097985736,0.1028215994668009,0.022629990222305572,1.0,0.024391398444471232,0.021287098002893235,0.025185579453258812,0.022385732506650404,0.021254120908281767,0.019460587499983355,0.021097359297752083,0.02184533878253496,0.06806576532368556,0.11823278428136261,0.07547185076536801,0.10426038911830333,0.10114456177763045,0.0695359595385834,0.09541679425498814,0.08561018076602281,0.07363418159480638,0.07268631953855814,0.1078553409558354,0.0721884811186055,0.06760828995719202,0.07941833833346074,0.18604611401383755,0.20342682377552365,0.11246095538832171,0.17769789926440166,0.19735797720828108,0.18840618099349266,0.24046293437403382,0.22319990824914754,0.23470725233014247,0.2280327403031204,0.13315984817661575,0.09265807000441231,0.08231830474791439,0.08336499941574323,0.2447320693024135,0.22019723656146847,0.05508919691542692,0.034826567459713145,0.06217927342854445,0.07195949223523933,0.08174928774544361,0.06400202963232968,0.08565460312556748,0.11266882369211,0.17626802508857844,0.1858863729162085,0.183790855954235,0.15106628732949978,0.16790621007936374,0.06287321745832591,0.09102472251677567,0.1821125642186361,0.12401393079144034,0.09280656548617007,0.030979364463795594,0.06012741790889686,0.17466894684285325
hsa:2911,0.02363816016712681,0.02298333334254877,0.015589033293542357,0.015088195593395437,0.01546227561034772,0.011727908231280375,0.017090883427303222,0.016435180370703555,0.023974781077701957,0.016901181201208496,0.0201080173470124,0.01735232042581112,0.014109078542067074,0.015664429813699032,0.020783495916098765,0.017940237312839936,0.017599173713059153,0.022590600459280727,0.017944600260446655,0.01928298588188062,0.014326072040683183,0.016889685837360318,0.02081070668153095,0.016702142160775334,0.0195520541807001,0.01843861551354544,0.022522904344359683,0.015238553955775,0.01687496150403798,0.020166642910609222,0.0155889953418132,0.017351525078524065,0.13785228693014231,0.017776550486270238,0.05031314543244417,0.024391398444471232,1.0,0.33986882242362704,0.3286924710349457,0.31768441781946516,0.585566466119307,0.31343532323094797,0.31101770326822137,0.3112807891228649,0.02525141425437643,0.016486628460796397,0.013839755274935604,0.014175054527086747,0.01817814363431161,0.01998529411843549,0.015565673197058063,0.019772709960117138,0.021784759572508607,0.015449308325746283,0.018219525504884457,0.018680268161880797,0.022282714713801045,0.016201415464452917,0.023486222735682957,0.021272816687969837,0.020442533198997744,0.019700913572603344,0.018437613091817486,0.02479703900150793,0.020351357336434173,0.01644372117607776,0.01660365875259958,0.017957505026284026,0.01421512319585758,0.01829249406410172,0.01390198353263461,0.02051398429585678,0.02313352856725976,0.016213776621016345,0.018417960240976656,0.018663980141248447,0.018852440171651497,0.015328646008971563,0.02160383324483874,0.013087926676909886,0.014448604742577814,0.02116867934773335,0.020504473811759915,0.02336124546631227,0.02250925148458345,0.0247137388070009,0.019961726004348177,0.017425272338141548,0.02234315759771914,0.022289331555670533,0.015805180504061756,0.023115039577170305,0.025719776465704513,0.01334881071214618,0.024365202492881082
hsa:2912,0.02140511554814473,0.0237383906262287,0.01672732681417345,0.018260431975179913,0.016454195135996816,0.017460253645614834,0.01541203551839615,0.015892644105452707,0.01515115134353111,0.01695767028127437,0.022338385718400036,0.018694264063137626,0.017150823820171524,0.01922635869255316,0.02359677156380493,0.01680018596317923,0.022012022042375543,0.02121479165850679,0.025623534797359376,0.018784758603641715,0.01661853574469322,0.019180328621426507,0.019456608359070503,0.024160536331845135,0.01628200588306837,0.01913441227676022,0.018277262526106227,0.017837733679512996,0.019606936353985097,0.021895779456302347,0.0228872573945021,0.01908938525210079,0.17196738655657628,0.024810285101848555,0.05547315077940964,0.021287098002893235,0.33986882242362704,1.0,0.6915198888583529,0.4085578507248854,0.3290837351568857,0.4165305699093256,0.4050628703506812,0.40404109835107677,0.013832771164076727,0.022866511847529098,0.020289755549501326,0.01938569118510543,0.019603227945364038,0.017969386144310213,0.018220648352675946,0.014879097446468462,0.01595645298549661,0.016868675211103912,0.020350341341117694,0.02254981516274138,0.022070559928373135,0.027050605465318865,0.014416628153990295,0.022134432603242937,0.01924750860886227,0.022051239831563638,0.020918368458208794,0.02084781386915616,0.020299545963229478,0.02289903177711584,0.020943619599747904,0.022433584642935885,0.018802906644116393,0.015317022480048348,0.016273189739117847,0.022983845829176803,0.0253322697208276,0.022113491911810355,0.022072758656431997,0.021684380769894866,0.02327487131669554,0.018106312307686712,0.0159989819577336,0.02372172763887735,0.015435206993860405,0.019616975160796832,0.018921159016848443,0.020921245903732108,0.018579116526498584,0.021299420187284528,0.019102555234027273,0.023562550695664042,0.016894600651518876,0.0170159572543102,0.02398859443316738,0.019985786527027784,0.04806807833766375,0.022343239783994585,0.023029442241449323
hsa:2913,0.030093762357893888,0.04054340896840431,0.014357282174671028,0.013685284098840664,0.01709608121906445,0.01629292798562495,0.01840990081282808,0.015517583933314195,0.01984886724981264,0.017379805906501174,0.015048792873933558,0.018579034735849084,0.015309032260455553,0.02246941572652222,0.022360564491797796,0.013599675672626618,0.01766935350156555,0.020638588913673185,0.017470582087841365,0.012947835057496302,0.01411375901223491,0.014956419470902389,0.020751559054275472,0.017850738999264475,0.01892947202661641,0.01764728409106123,0.0159141216934442,0.016794742650196204,0.02166735918869424,0.02431091201666041,0.018750231875563995,0.020185910550857823,0.18460527937323445,0.013203617141949056,0.06028367107763296,0.025185579453258812,0.3286924710349457,0.6915198888583529,1.0,0.40762481270479717,0.3307435472415894,0.418743799114096,0.4088099047878926,0.41706436661650453,0.018378246906712813,0.021919694148829143,0.015475228585569665,0.02040911014757865,0.018816331051623503,0.021902087119984814,0.018108338339008174,0.014638016855353993,0.015265273076834092,0.01600953200291161,0.02313729033727411,0.027334410041283966,0.01871336628296385,0.015341338057304369,0.0304881525732692,0.02062312356237953,0.019645865608200967,0.021413440963112214,0.025739294289703615,0.018487999964166082,0.026343459949479422,0.019624552781029415,0.023145752355536873,0.01720425231148601,0.01670254666621311,0.01289261874760788,0.014338845288957153,0.020626144004975727,0.02118267025059015,0.028553038034967563,0.021936704670953194,0.015717442917810392,0.020903938760550335,0.021561225562564578,0.021200488058942854,0.02062857089586318,0.013381759811506695,0.02018013056945683,0.025943288324797063,0.01784535101308799,0.022493236291354985,0.02448552694589375,0.02034086704948331,0.021320240923040197,0.02486280282544909,0.01964905603869515,0.020256830646216237,0.018181915167514467,0.04913184316653747,0.02118957982474622,0.029929796402554856
