,D00040,D00066,D00067,D00075,D00088,D00094,D00105,D00129,D00143,D00163,D00182,D00187,D00188,D00211,D00246,D00279,D00299,D00312,D00316,D00327,D00348,D00443,D00462,D00506,D00554,D00565,D00577,D00585,D00586,D00596,D00627,D00690,D00730,D00898,D00930,D00950,D00951,D00954,D00956,D00961,D00962,D00965,D01115,D01132,D01161,D01217,D01294,D01387,D01441,D01689,D02217,D02367,D04066,D05341
D00182,0.8823529411764706,0.8624575450871764,0.8454027929649518,0.9705882352941176,0.8436614877321074,0.7001400420140049,0.8488746876271654,0.8406055240472925,0.9411764705882353,0.8289098281887926,1.0,0.8657680793384717,0.8529411764705882,0.5081460182461678,0.7761140001162655,0.4070457892053471,0.879191640756707,0.6003651330350926,0.46206885338911463,0.8838581136092072,0.7001400420140049,0.7592566023652965,0.806801581908253,0.35251199395531624,0.8657680793384717,0.4140043409440133,0.5721588318817212,0.8329931278350429,0.21426863360223206,0.4575396819442366,0.45028151394683397,0.7761140001162655,0.4036036763977875,0.5508226327552436,0.8458258116519014,0.9566222088265397,0.8176316179301714,0.9566222088265397,0.84066800169605,0.3732884438274,0.5854905538443584,0.2679265684134639,0.732292093352318,0.4498677054212187,0.6790997501017323,0.8624575450871764,0.8458258116519014,0.7610423906471905,0.31898088913156,0.7761140001162655,0.4667600280093365,0.9117647058823529,0.683157128775741,0.6519202405202649
D00187,0.9553302944424514,0.8441622892989753,0.7627700713964738,0.8956221510397983,0.7784989441615229,0.7462025072446367,0.8000946913656627,0.9082951062292475,0.9254762227411248,0.8123623944599232,0.8657680793384717,1.0,0.985184366143778,0.5157877405578001,0.7385489458759964,0.4449492083146097,0.9847319278346618,0.5606421918308002,0.4690176471209656,0.8427772341319071,0.7462025072446367,0.7431505414602935,0.7906954926148672,0.3027650354097492,0.7878787878787878,0.45255572868466515,0.5807632069125022,0.7957835700831901,0.21749089913081474,0.40109031437471165,0.45705304450712303,0.7385489458759964,0.34139437099945946,0.5591061446816102,0.8871639008998209,0.8238858408710995,0.8013093298449995,0.8238858408710995,0.7650368522374495,0.3343253990189949,0.5485803850589933,0.271955765459602,0.7167580288225636,0.45663301294771547,0.6400757530925302,0.8441622892989753,0.8013093298449995,0.7242068243779014,0.3237778634065412,0.7385489458759964,0.42640143271122083,0.8657680793384717,0.6216965298164535,0.5449492609130661
D00188,0.9705882352941176,0.8316554899054915,0.7514691493021793,0.8823529411764706,0.792530488475616,0.7351470441147052,0.7882407813680822,0.9219544457292885,0.9117647058823529,0.8289098281887926,0.8529411764705882,0.985184366143778,1.0,0.5081460182461678,0.7518604376126322,0.4696682183138621,0.9701425001453319,0.5523359223922852,0.49507377148833714,0.8302909552086493,0.7351470441147052,0.7321402951379644,0.7789808377045201,0.3253956867279842,0.7762058642344918,0.4458508287089374,0.6079187588743288,0.7839935320800403,0.21426863360223206,0.41594516540385146,0.4752971536105469,0.7518604376126322,0.36997003669797185,0.5508226327552436,0.8740200053736314,0.84066800169605,0.7894374242084413,0.84066800169605,0.7826908981308053,0.35133030007284705,0.5629716863888062,0.2679265684134639,0.706138804304021,0.4763305116224668,0.654846187598099,0.8316554899054915,0.7894374242084413,0.7372598159394658,0.3389171947022825,0.7518604376126322,0.4434220266088697,0.8823529411764706,0.6360428440325865,0.5752237416355278
D00211,0.5081460182461678,0.5526339413628235,0.5409627460747114,0.5276900958710203,0.5945883900105631,0.4885042104591972,0.5237849266164971,0.5585812268712465,0.547234173495873,0.5508094528882501,0.5081460182461678,0.5157877405578001,0.5081460182461678,0.9999999999999998,0.6446583712203041,0.4161251892882395,0.5237849266164971,0.494687849300425,0.5263613559678152,0.5339295579808735,0.4885042104591972,0.5946187253790688,0.5730922466510651,0.5585812268712465,0.5157877405578001,0.48672479904405763,0.47524845652175746,0.6349232117036971,0.4983342541154819,0.7462664903107558,0.6815371991715903,0.6285419119397966,0.4693396640810579,0.496742636335202,0.5807851042436757,0.4815713303308871,0.6182551109690742,0.4815713303308871,0.5778855963970646,0.5398727958741122,0.6733690551698727,0.6231289404491415,0.6256376994374737,0.5451194600513306,0.5157266969762433,0.5526339413628235,0.599520107606375,0.6321395412410139,0.7021253399358215,0.5801925340982738,0.6823550876255453,0.4495137853716099,0.6574549401173697,0.33127067443445657
D00246,0.7761140001162655,0.7874007874011811,0.697137002317335,0.8003675626198987,0.9065195959149354,0.6639528095680697,0.6999999999999998,0.8049844718999243,0.8003675626198987,0.8249579113843054,0.7761140001162655,0.7385489458759964,0.7518604376126322,0.6446583712203041,0.9999999999999999,0.5680375574437545,0.7499999999999999,0.5544826240669375,0.598764159346999,0.7951069877388951,0.6639528095680697,0.8273451516749222,0.8258966419340225,0.4472135954999579,0.6893123494842632,0.5252257314388902,0.5897678246195885,0.6869037302955033,0.2429493573646624,0.5659453309702792,0.5569674729797485,0.8799999999999999,0.47149516679144476,0.51910854761844,0.813733471206735,0.7888508821606998,0.8369829989554989,0.7888508821606998,0.7888508821606998,0.43457158100408894,0.6870727512550918,0.3682298471593293,0.8195290763461319,0.5455447255899809,0.6199999999999999,0.7874007874011811,0.813733471206735,0.921745835149465,0.4274373669939289,0.8599999999999999,0.5581052602166382,0.7518604376126322,0.621622951908649,0.600832755431992
D00279,0.4696682183138621,0.4590780850487671,0.5,0.4383570037596046,0.5171145012542264,0.521749194749951,0.45184805705753195,0.49074772881118184,0.4696682183138621,0.5477225575051662,0.4070457892053471,0.4449492083146097,0.4696682183138621,0.4161251892882395,0.5680375574437545,1.0,0.45184805705753195,0.43461349368017654,0.7378647873726218,0.541752651086591,0.521749194749951,0.49074772881118184,0.5627314338711378,0.404145188432738,0.4449492083146097,0.847579379526013,0.5710402407201608,0.4433944513137059,0.3706728665329307,0.3985266984930429,0.37283654890391527,0.6713171133426189,0.5012804118276031,0.5026246899500346,0.4802401801501314,0.46291004988627565,0.570285213928281,0.46291004988627565,0.5554920598635308,0.420772123990966,0.6472754570052686,0.38030615083322267,0.5011614417507341,0.5352643613280604,0.49057789051960615,0.4590780850487671,0.5402702026688978,0.6329621044272917,0.2759096339857058,0.6454972243679028,0.4472135954999579,0.4070457892053471,0.5517268488330711,0.36742346141747667
D00299,0.9701425001453319,0.8572508572512859,0.7745966692414834,0.9095085938862486,0.7905694150420947,0.7577722283113839,0.8124999999999998,0.8944271909999159,0.9398255470157902,0.8249579113843053,0.879191640756707,0.9847319278346618,0.9701425001453319,0.5237849266164971,0.7499999999999999,0.45184805705753195,0.9999999999999998,0.5693348372115876,0.47628967220784013,0.8558443270800606,0.7577722283113839,0.754672942406179,0.8029550685469661,0.30745934690622106,0.8000946913656627,0.4595725150090289,0.5897678246195885,0.8081220356417685,0.22086305214969307,0.40730913971345845,0.464139560816457,0.7499999999999999,0.34668762264076824,0.5677749739576687,0.9009192002645995,0.8366600265340756,0.813733471206735,0.8366600265340756,0.7768985960673559,0.33950904765944445,0.5570860145311556,0.276172385369497,0.7278712191232093,0.46371301675148374,0.6499999999999999,0.8572508572512859,0.813733471206735,0.73543550676819,0.3287979746107145,0.7499999999999999,0.4330127018922193,0.8488746876271654,0.6313358105322217,0.5533985905294664
D00312,0.5523359223922852,0.628744318534821,0.715833989590879,0.6003651330350926,0.5844760050128062,0.4573295603800236,0.6683495915092551,0.5535093034625594,0.6003651330350926,0.6301260378126045,0.6003651330350926,0.5606421918308002,0.5523359223922852,0.494687849300425,0.5544826240669375,0.43461349368017654,0.5693348372115876,0.9999999999999999,0.43117444450903636,0.568586221892904,0.4573295603800236,0.6199304198780666,0.5906041055515311,0.35424595421603805,0.6581451817144176,0.49404841911772657,0.4087700137316487,0.5401080324108037,0.39363661515662585,0.4754649275679271,0.4085036851028334,0.5940885257860045,0.3844645254667628,0.3854955397219412,0.5755115693951636,0.568057281997381,0.6675934204983898,0.568057281997381,0.6864025490801687,0.5557912282724713,0.49643761366322237,0.4192921601778092,0.5979139904625749,0.4321358157014429,0.7327091818027389,0.628744318534821,0.6675934204983898,0.5631333371009476,0.5860053120537108,0.5940885257860045,0.533551153776694,0.5283213170708815,0.6154984384902563,0.4070457892053471
D00316,0.49507377148833714,0.5184758473652127,0.49190985824841454,0.49507377148833714,0.5450865450217846,0.5499719409228703,0.4422689813358515,0.5172935265326568,0.5280786895875595,0.5132002392796673,0.46206885338911463,0.4690176471209656,0.49507377148833714,0.5263613559678152,0.598764159346999,0.7378647873726218,0.47628967220784013,0.43117444450903636,1.0,0.510946126311545,0.5499719409228703,0.5172935265326568,0.5307319598962933,0.3955774026426199,0.4355163866123252,0.6075304364080838,0.6821865008193588,0.4948716593053935,0.3306121993780585,0.49009802940980346,0.47721942193769407,0.598764159346999,0.528395949267478,0.6622661785325218,0.5062175977346661,0.5204800389058843,0.6011333973099161,0.5204800389058843,0.6180700462007377,0.3449699264454673,0.5812085000771592,0.32571327880122586,0.5576189073395618,0.5048267902790239,0.43546484316145384,0.5184758473652127,0.6011333973099161,0.5871365639519862,0.33557802760701216,0.6259807120445899,0.4714045207910316,0.46206885338911463,0.5022660042881579,0.3442651863295481
D00327,0.8570745344089282,0.8414890701798216,0.7698590304914714,0.9106416928094863,0.8381163549234939,0.7013343843696722,0.8006285640426374,0.864263397068391,0.9106416928094863,0.8589556903873333,0.8838581136092072,0.8427772341319071,0.8302909552086493,0.5339295579808735,0.7951069877388951,0.541752651086591,0.8558443270800606,0.568586221892904,0.510946126311545,1.0,0.7013343843696722,0.7654904374034319,0.8107113471010241,0.3703985987435961,0.7884045093492035,0.5510140510374545,0.5861606481232525,0.7808688094430304,0.3170731707317073,0.4545324114471421,0.4556056890015147,0.8392795981688337,0.36753833509901335,0.5732594911200148,0.8729434821372647,0.8447418837575273,0.821593865540955,0.8447418837575273,0.7919455160226819,0.45990802759080324,0.635705206976173,0.345645563728954,0.7383045377557885,0.4337664234406919,0.7288480720939872,0.8414890701798216,0.821593865540955,0.8446387595572096,0.3630966210657986,0.7951069877388951,0.48880881334855936,0.8035073760083702,0.6650155962172234,0.5936657514041415
D00348,0.7351470441147052,0.7332355751067666,0.6335525936249404,0.7351470441147052,0.6390096504226939,1.0000000000000002,0.5773502691896258,0.7100469468046932,0.7701540462154054,0.6804138174397718,0.7001400420140049,0.7462025072446367,0.7351470441147052,0.4885042104591972,0.6639528095680697,0.521749194749951,0.7577722283113839,0.4573295603800236,0.5499719409228703,0.7013343843696722,1.0000000000000002,0.677772085586298,0.662266178532522,0.2904737509655563,0.5685352436149612,0.4927637283262873,0.5107539184552492,0.670693620047775,0.31878835653166915,0.37130532861625287,0.47639306734033093,0.6639528095680697,0.4803844614152615,0.5151221963699317,0.7382716607354268,0.6555622813752365,0.7382716607354268,0.6555622813752365,0.6900655593423543,0.31362502409359005,0.5092534540479526,0.2923217018990037,0.6537014466829248,0.5354496700964053,0.46188021535170065,0.7332355751067666,0.7382716607354268,0.6510592946331426,0.3796631983009996,0.6639528095680697,0.3055555555555556,0.5951190357119042,0.5046949386828399,0.59336610396393
D00443,0.7592566023652965,0.8519427513705972,0.6928203230275508,0.7863729095926285,0.7542472332656507,0.677772085586298,0.6428695435311895,0.7249999999999999,0.8134892168199606,0.7642171012073583,0.7592566023652965,0.7431505414602935,0.7321402951379644,0.5946187253790688,0.8273451516749222,0.49074772881118184,0.754672942406179,0.6199304198780666,0.5172935265326568,0.7654904374034319,0.677772085586298,0.9999999999999998,0.7694837640638656,0.3499999999999999,0.6330541649476573,0.5578592085389683,0.5275043787166296,0.6776309271789384,0.2469323991623974,0.49852724275079074,0.4843288842151646,0.8273451516749222,0.4031128874149275,0.5078333750770081,0.7538191051195527,0.7216053531635458,0.8837879163470619,0.7216053531635458,0.8285098499285155,0.38464375683498514,0.5605569890127446,0.3499394620768628,0.8921492210152624,0.5367450401216932,0.5590169943749475,0.8519427513705972,0.8837879163470619,0.811278667859002,0.38598767659924904,0.7602631123499285,0.5163977794943222,0.6779076806833004,0.5646839155919902,0.4949747468305832
D00462,0.7789808377045201,0.7575315107724846,0.7996709849747747,0.8346223261119858,0.7980238751210128,0.662266178532522,0.8029550685469661,0.7951332228659945,0.8346223261119858,0.8922178162191939,0.806801581908253,0.7906954926148672,0.7789808377045201,0.5730922466510651,0.8258966419340225,0.5627314338711378,0.8029550685469661,0.5906041055515311,0.5307319598962933,0.8107113471010241,0.662266178532522,0.7694837640638656,1.0000000000000002,0.41039134083406165,0.7906954926148672,0.5121039481594613,0.47355706404421694,0.7184091507219484,0.25334729596907,0.5311503958711278,0.5442358029223462,0.8029550685469663,0.4772135722318334,0.4465937565388721,0.8000711205939975,0.7677718959499146,0.7734020832408643,0.7677718959499146,0.7403514710945605,0.3946361677774008,0.596420051979227,0.31679145232163375,0.7421560439929402,0.5757201004700228,0.6882472016116854,0.7575315107724846,0.7734020832408643,0.8098582871985257,0.41487285752259284,0.7800134951599101,0.551888482110435,0.7233393492970543,0.7130504285145383,0.6529286250990105
D00506,0.3253956867279842,0.36917519226059214,0.3752776749732567,0.35251199395531624,0.44783429475148007,0.2904737509655563,0.3913118960624632,0.42499999999999993,0.35251199395531624,0.4216370213557839,0.35251199395531624,0.3027650354097492,0.3253956867279842,0.5585812268712465,0.4472135954999579,0.404145188432738,0.30745934690622106,0.35424595421603805,0.3955774026426199,0.3703985987435961,0.2904737509655563,0.3499999999999999,0.41039134083406165,0.9999999999999998,0.3853373177942262,0.4110541536602924,0.3956282840374722,0.406578556307363,0.4938647983247948,0.5943978663567121,0.4612656040144425,0.38013155617496425,0.4031128874149275,0.3627381250550058,0.3899064336825273,0.40089186286863654,0.3639126714370255,0.40089186286863654,0.42761798705987897,0.5263546146162954,0.4567501391955697,0.6381249014342791,0.3616821166278091,0.4635525346505532,0.38013155617496425,0.36917519226059214,0.3639126714370255,0.39467610868816316,0.5697913321227009,0.38013155617496425,0.4303314829119352,0.35251199395531624,0.47780946703937627,0.2474873734152916
D00554,0.7762058642344918,0.7191012094028308,0.9216805029374059,0.8359140076371451,0.7525489793561387,0.5685352436149612,0.9847319278346618,0.7981987297166114,0.8060599359358184,0.8413753371192062,0.8657680793384717,0.7878787878787878,0.7762058642344918,0.5157877405578001,0.6893123494842632,0.4449492083146097,0.8000946913656627,0.6581451817144176,0.4355163866123252,0.7884045093492035,0.5685352436149612,0.6330541649476573,0.7906954926148672,0.3853373177942262,1.0,0.45255572868466515,0.5807632069125022,0.7460470969529908,0.2446772615221666,0.48553038055886144,0.4824448803130743,0.6893123494842632,0.4096732451993514,0.5591061446816102,0.8013093298449995,0.8238858408710995,0.686836568438571,0.8238858408710995,0.7356123579206245,0.4234788387573935,0.571437901103118,0.2946187459145688,0.6105716541821837,0.48349377841522817,0.7877855422677295,0.7191012094028308,0.7154547587901781,0.6517861419401113,0.36425009633235883,0.6646940512883968,0.5448462751310044,0.8060599359358184,0.7412535547811562,0.6227991553292184
D00565,0.4458508287089374,0.5002780094738026,0.5085476277156078,0.4458508287089374,0.49827287912243984,0.4927637283262873,0.4595725150090289,0.46977617561176277,0.4776973164738615,0.5570860145311557,0.4140043409440133,0.45255572868466515,0.4458508287089374,0.48672479904405763,0.5252257314388902,0.847579379526013,0.4595725150090289,0.49404841911772657,0.6075304364080838,0.5510140510374545,0.4927637283262873,0.5578592085389683,0.5121039481594613,0.4110541536602924,0.45255572868466515,1.0000000000000002,0.5420821648636566,0.4509743927156974,0.4060103533960191,0.4278584816554928,0.3521238360171262,0.6827934508705573,0.3641785203646149,0.596420051979227,0.4884500086981309,0.40804713337332393,0.6410906364162968,0.40804713337332393,0.56498833851691,0.47551703436547416,0.633957803822422,0.4351585293267515,0.5663654717885991,0.4871080168020649,0.44644187172305666,0.5002780094738026,0.6105625108726637,0.6180314431495257,0.3237996688322592,0.6040095911547237,0.454858826147342,0.3503113654141651,0.5101443274928474,0.2491364395612199
D00577,0.6079187588743288,0.5617544147048538,0.5710402407201608,0.6079187588743288,0.5905863785521988,0.5107539184552492,0.5897678246195885,0.6264114497259976,0.6079187588743288,0.5560384374855327,0.5721588318817212,0.5807632069125022,0.6079187588743288,0.47524845652175746,0.5897678246195885,0.5710402407201608,0.5897678246195885,0.4087700137316487,0.6821865008193588,0.5861606481232525,0.5107539184552492,0.5275043787166296,0.47355706404421694,0.3956282840374722,0.5807632069125022,0.5420821648636566,1.0000000000000002,0.5361799218610495,0.22795136315904266,0.42986347681054765,0.4258093452707315,0.5602794333886091,0.36803736904928885,0.9088932591463857,0.617032053171955,0.6344166391652173,0.5484729361528489,0.6344166391652173,0.5991712703227052,0.34706795495974996,0.6297235299224025,0.24431638040905646,0.5087704005991147,0.38609367125267213,0.5013026509266503,0.5617544147048538,0.5484729361528489,0.5204834387696163,0.31511100761641775,0.5602794333886091,0.45400348307133265,0.6079187588743288,0.45826652010096386,0.41962716370814124
D00585,0.8084933299575416,0.7697370086861781,0.7302967433402215,0.8329931278350429,0.724060106999932,0.670693620047775,0.7323605948003528,0.7679817174694634,0.8329931278350429,0.7380952380952381,0.8329931278350429,0.7957835700831901,0.7839935320800403,0.6349232117036971,0.6869037302955033,0.4433944513137059,0.8081220356417685,0.5401080324108037,0.4948716593053935,0.7808688094430304,0.670693620047775,0.6776309271789384,0.7184091507219484,0.406578556307363,0.7460470969529908,0.4509743927156974,0.5361799218610495,1.0,0.4015896734278442,0.5716911161570706,0.6042978219198489,0.7071067811865475,0.5042986332124733,0.5243788202755697,0.7750237972966844,0.7968597258868871,0.7280526580665823,0.7968597258868871,0.7244179326244428,0.43898358834135764,0.6377741024615096,0.4463619805056818,0.6753508114729635,0.5069967213040162,0.6262945776223706,0.7697370086861781,0.7515382276816334,0.6735645239877782,0.49820416604493983,0.6869037302955033,0.5443310539518174,0.7594937342025391,0.7260486951573563,0.5430450802499489
