,D00040,D00066,D00067,D00075,D00088,D00094,D00105,D00129,D00143,D00163,D00182,D00187,D00188,D00211,D00246,D00279,D00299,D00312,D00316,D00327,D00348,D00443,D00462,D00506,D00554,D00565,D00577,D00585,D00586,D00596,D00627,D00690,D00730,D00898,D00930,D00950,D00951,D00954,D00956,D00961,D00962,D00965,D01115,D01132,D01161,D01217,D01294,D01387,D01441,D01689,D02217,D02367,D04066,D05341
D00182,0.48096955128205127,0.6450892857142857,0.5778125,0.8760416666666667,0.7856841216216216,0.19148936170212766,0.6391782407407407,0.3703926282051282,0.5599347014925373,0.4312140804597701,1.0,0.34453125,0.344429347826087,0.2588574840764331,0.5444444444444444,0.109375,0.3439360119047619,0.4384057971014493,0.15895432692307693,0.6181778169014085,0.19148936170212766,0.3439360119047619,0.5954861111111112,0.1171875,0.728448275862069,0.12262228260869565,0.10044642857142858,0.5002083333333334,0.09302325581395349,0.10964912280701754,0.05670362903225806,0.46797648514851486,0.10714285714285714,0.10256410256410256,0.3558823529411765,0.9846153846153847,0.4896460843373494,0.9846153846153847,0.826875,0.08881578947368421,0.09311655405405406,0.11060049019607843,0.328804347826087,0.0975609756097561,0.3174793956043956,0.6401515151515151,0.390625,0.455625,0.07726883561643835,0.5496002906976745,0.08881578947368421,0.8653846153846154,0.6035714285714285,0.26860119047619047
D00187,0.4673076923076923,0.38412698412698415,0.256,0.3333333333333333,0.35743243243243245,0.2555851063829787,0.2835648148148148,0.698076923076923,0.4121268656716418,0.3737068965517241,0.34453125,1.0,0.8625,0.24968152866242038,0.3472222222222222,0.11428571428571428,0.9053571428571429,0.23478260869565218,0.2310096153846154,0.37253521126760564,0.2723404255319149,0.37202380952380953,0.4017857142857143,0.09375,0.3112068965517241,0.14375,0.12892857142857142,0.30816666666666664,0.11627906976744186,0.12631578947368421,0.07278225806451613,0.3219059405940594,0.07202380952380952,0.1282051282051282,0.7001470588235295,0.35557692307692307,0.36159638554216866,0.35557692307692307,0.32266666666666666,0.08771929824561403,0.1231418918918919,0.11862745098039215,0.3673913043478261,0.1100609756097561,0.2906593406593407,0.3835227272727273,0.41728395061728396,0.392,0.09058219178082191,0.3633720930232558,0.08771929824561403,0.3894230769230769,0.25785714285714284,0.23809523809523808
D00188,0.5418060200668896,0.36806993328732457,0.2608695652173913,0.33067632850241546,0.3621229925577752,0.2593277829170521,0.2922705314009662,0.7374581939799331,0.399956738048886,0.36798267532900214,0.344429347826087,0.8625,1.0,0.21268346718360565,0.35571658615136875,0.11645962732919254,0.7744996549344375,0.24280613316530142,0.21850613154960982,0.3774239640743009,0.27752081406105455,0.33402346445824704,0.4057971014492754,0.09468599033816426,0.3238380809595202,0.1389413988657845,0.10600414078674948,0.30917874396135264,0.12167172227839569,0.12306127637935418,0.07573632538569425,0.290572535514421,0.08350586611456176,0.09513192121887774,0.6554134697357203,0.35674470457079155,0.3535882661079099,0.35674470457079155,0.3248309178743961,0.08237986270022883,0.13239326282804545,0.11366865586814436,0.31899810964083175,0.11452810180275716,0.2944736422997293,0.3691260430390865,0.41223832528180354,0.3769565217391304,0.09608894183045463,0.35658914728682173,0.08237986270022883,0.37480490523968785,0.2536231884057971,0.27605244996549344
D00211,0.29397354238118567,0.2527550298250935,0.17439490445859873,0.2445859872611465,0.2699259769323464,0.2061254912589782,0.208067940552017,0.26531112199902007,0.28757486453084896,0.33853137125704663,0.2588574840764331,0.24968152866242038,0.21268346718360565,1.0,0.3272469922151451,0.12033666969972702,0.272975432211101,0.1869288285793409,0.19598236158745713,0.29146855656230375,0.2061254912589782,0.34038519866545347,0.27337984025882117,0.12229299363057325,0.21260707226004832,0.15078925505400168,0.14267515923566879,0.22089171974522293,0.1423492815879129,0.14482065035199462,0.09245942058763099,0.3739042694078325,0.10949347892023051,0.1373509717458762,0.3069314349943799,0.254875061244488,0.30458138285626585,0.254875061244488,0.2856900212314225,0.11442619287071182,0.166637975555173,0.14437367303609341,0.35890335087233455,0.12179586764020506,0.2519773220410163,0.2609534838834202,0.3022725485570496,0.2859235668789809,0.10688421603699502,0.2846985631758258,0.11442619287071182,0.2449779519843214,0.23666969972702456,0.1337579617834395
D00246,0.3851851851851852,0.4768959435626102,0.3042222222222222,0.5007407407407407,0.5587087087087087,0.18534278959810874,0.3292181069958848,0.3282051282051282,0.41459369817578773,0.4149425287356322,0.5444444444444444,0.3472222222222222,0.35571658615136875,0.3272469922151451,1.0,0.14325396825396824,0.3576719576719577,0.2576489533011272,0.1797008547008547,0.49076682316118936,0.18534278959810874,0.4148148148148148,0.42345679012345677,0.12,0.3708812260536398,0.15096618357487923,0.09174603174603174,0.4005925925925926,0.12506459948320414,0.14210526315789473,0.07168458781362007,0.6188118811881188,0.08941798941798942,0.09230769230769231,0.34,0.5553846153846154,0.41981258366800533,0.5553846153846154,0.49837037037037035,0.11228070175438597,0.12627627627627627,0.13616557734204793,0.3923913043478261,0.10840108401084012,0.2813186813186813,0.47289562289562287,0.3709190672153635,0.46944444444444444,0.08767123287671233,0.5974160206718346,0.07037037037037037,0.4801709401709402,0.35063492063492063,0.23333333333333334
D00279,0.08974358974358974,0.12755102040816327,0.16071428571428573,0.1005952380952381,0.12355212355212356,0.14893617021276595,0.1488095238095238,0.11721611721611722,0.1044776119402985,0.10509031198686371,0.109375,0.11428571428571428,0.11645962732919254,0.12033666969972702,0.14325396825396824,1.0,0.10884353741496598,0.11645962732919254,0.4642857142857143,0.14537223340040242,0.14893617021276595,0.15348639455782312,0.12755102040816327,0.47619047619047616,0.13854679802955666,0.6086956521739131,0.45,0.23047619047619047,0.21262458471760798,0.33145363408521306,0.20794930875576037,0.18705799151343705,0.5510204081632653,0.3663003663003663,0.1361344537815126,0.1076923076923077,0.1553356282271945,0.1076923076923077,0.19047619047619047,0.3609022556390977,0.3518339768339768,0.25280112044817926,0.14013975155279504,0.42160278745644597,0.2076138147566719,0.12175324675324675,0.12742504409171077,0.12892857142857142,0.23679060665362034,0.16611295681063123,0.2261904761904762,0.1076923076923077,0.1653061224489796,0.10884353741496598
D00299,0.5312881562881563,0.4174225245653817,0.2438095238095238,0.38412698412698415,0.3553732303732304,0.2434143870314083,0.2857142857142857,0.6851343101343101,0.44420753375977257,0.39901477832512317,0.3439360119047619,0.9053571428571429,0.7744996549344375,0.272975432211101,0.3576719576719577,0.10884353741496598,1.0,0.2236024844720497,0.2200091575091575,0.4025821596244131,0.2434143870314083,0.413265306122449,0.43537414965986393,0.08928571428571429,0.2963875205254516,0.13690476190476192,0.12278911564625851,0.32142857142857145,0.09994462901439645,0.12030075187969924,0.06931643625192012,0.3065770862800566,0.06859410430839002,0.1221001221001221,0.7260504201680672,0.3545787545787546,0.3304647160068847,0.3545787545787546,0.3073015873015873,0.0835421888053467,0.11727799227799228,0.10294117647058823,0.4057971014492754,0.10481997677119628,0.27681841967556253,0.4155844155844156,0.41284538506760726,0.4144047619047619,0.08626875407697325,0.3743078626799557,0.0835421888053467,0.38754578754578756,0.3,0.2046485260770975
D00312,0.29728725380899296,0.3149298366689671,0.7246376811594203,0.4676328502415459,0.39659224441833135,0.11131668208448967,0.6443907675791734,0.2276105536975102,0.31235128704304566,0.28002665333999666,0.4384057971014493,0.23478260869565218,0.24280613316530142,0.1869288285793409,0.2576489533011272,0.11645962732919254,0.2236024844720497,1.0,0.11148272017837235,0.3104715248009798,0.11131668208448967,0.27605244996549344,0.3498964803312629,0.17439613526570047,0.5999500249875063,0.15248897290485192,0.1494824016563147,0.26454106280193235,0.12167172227839569,0.14645308924485126,0.12365591397849462,0.24121107762950209,0.13526570048309178,0.13415087328130806,0.22097186700767263,0.43166109253065776,0.32285664396717306,0.43166109253065776,0.391304347826087,0.11212814645308924,0.1036036036036036,0.12531969309462915,0.22747321991178324,0.10215623895369388,0.21802834846313107,0.3170838823012736,0.3308284129540168,0.2318840579710145,0.11435378201310303,0.2696326255476913,0.11212814645308924,0.3933110367892977,0.6037267080745342,0.13526570048309178
D00316,0.16666666666666666,0.19078144078144077,0.13884615384615384,0.14134615384615384,0.18944906444906445,0.29828150572831424,0.12856125356125356,0.20734714003944774,0.1793915040183697,0.14942528735632185,0.15895432692307693,0.2310096153846154,0.21850613154960982,0.19598236158745713,0.1797008547008547,0.4642857142857143,0.2200091575091575,0.11148272017837235,1.0,0.18309859154929578,0.32078559738134205,0.1794871794871795,0.1614774114774115,0.2826923076923077,0.13262599469496023,0.3762541806020067,0.31648351648351647,0.2464102564102564,0.1614490161001789,0.3242240215924426,0.1501240694789082,0.19497334348819498,0.2967032967032967,0.3594674556213018,0.19027149321266967,0.15650887573964498,0.1948563484708063,0.15650887573964498,0.18692307692307691,0.26450742240215924,0.283004158004158,0.18250377073906485,0.16387959866220736,0.29315196998123827,0.16568047337278108,0.19696969696969696,0.16049382716049382,0.19692307692307692,0.2065331928345627,0.21489266547406083,0.14878542510121456,0.1849112426035503,0.14532967032967034,0.26465201465201466
D00327,0.5462260743950885,0.701095461658842,0.36507042253521127,0.6105633802816901,0.5550057099352874,0.1872939766257117,0.3967136150234742,0.38208739617190324,0.6129913811225562,0.5076898170632993,0.6181778169014085,0.37253521126760564,0.3774239640743009,0.29146855656230375,0.49076682316118936,0.14537223340040242,0.4025821596244131,0.3104715248009798,0.18309859154929578,1.0,0.1872939766257117,0.4533869885982562,0.7263581488933601,0.12018779342723004,0.4283632831471588,0.14819350887936314,0.09054325955734406,0.568075117370892,0.13101867016049787,0.13071410921670373,0.06565197637437528,0.5891786361734765,0.096579476861167,0.09245214879017696,0.38177299088649547,0.6086673889490791,0.49482436789411166,0.6086673889490791,0.568075117370892,0.11959476155176674,0.12866387514274838,0.1336647334990334,0.3981935088793631,0.11130195809000344,0.2861786101222721,0.6933418693982074,0.4522691705790297,0.6512676056338028,0.10206444144317962,0.6919423517851294,0.0892018779342723,0.5202600216684724,0.42575452716297785,0.2421193829644534
D00348,0.18439716312056736,0.1945288753799392,0.13787234042553193,0.1875886524822695,0.20960322024151812,0.9578995020371208,0.11386918833727344,0.27932351336606653,0.16798983804382345,0.15284910736121302,0.19148936170212766,0.2723404255319149,0.27752081406105455,0.2061254912589782,0.18534278959810874,0.14893617021276595,0.2434143870314083,0.11131668208448967,0.32078559738134205,0.1872939766257117,1.0,0.22796352583586627,0.16345829111786558,0.1595744680851064,0.1467351430667645,0.1669750231267345,0.1756838905775076,0.19177304964539008,0.17862444334487879,0.19746173945502052,0.09917638984214139,0.18959342742784918,0.10131712259371833,0.19694489907255866,0.28936170212765955,0.18854337152209494,0.21558574724429633,0.18854337152209494,0.1773049645390071,0.1347517730496454,0.179700977573318,0.18397997496871088,0.20814061054579094,0.16813700051894137,0.17044657470189384,0.18568665377176016,0.2059364328867875,0.20446808510638298,0.09443310988050131,0.22266204849084612,0.10787607316162748,0.20458265139116202,0.14711246200607903,0.44680851063829785
D00443,0.4287240537240537,0.43537414965986393,0.30857142857142855,0.35,0.37065637065637064,0.22796352583586627,0.30180776014109345,0.36645299145299143,0.48045486851457003,0.41392993979200876,0.3439360119047619,0.37202380952380953,0.33402346445824704,0.34038519866545347,0.4148148148148148,0.15348639455782312,0.413265306122449,0.27605244996549344,0.1794871794871795,0.4533869885982562,0.22796352583586627,1.0,0.43537414965986393,0.11468253968253968,0.312192118226601,0.14906832298136646,0.08707482993197278,0.29349206349206347,0.12209302325581395,0.16374269005847952,0.07680491551459294,0.3965110796793965,0.08163265306122448,0.07814407814407814,0.36428571428571427,0.3545787545787546,0.3878370625358577,0.3545787545787546,0.3358730158730159,0.1010860484544695,0.14478764478764478,0.1234827264239029,0.7672101449275363,0.140534262485482,0.2889848246991104,0.4509379509379509,0.5291005291005291,0.37333333333333335,0.1278538812785388,0.44975083056478404,0.09210526315789473,0.4045787545787546,0.272108843537415,0.22675736961451248
D00462,0.6381766381766382,0.7621567145376669,0.4114285714285714,0.6351851851851852,0.5579150579150579,0.16345829111786558,0.4470899470899471,0.358974358974359,0.7166548211324331,0.6568144499178982,0.5954861111111112,0.4017857142857143,0.4057971014492754,0.27337984025882117,0.42345679012345677,0.12755102040816327,0.43537414965986393,0.3498964803312629,0.1614774114774115,0.7263581488933601,0.16345829111786558,0.43537414965986393,1.0,0.1037037037037037,0.43787629994526545,0.09972394755003451,0.0653061224489796,0.5504761904761905,0.09449981543004798,0.1113895850737956,0.06554019457245264,0.42495678139242493,0.10884353741496598,0.05860805860805861,0.37815126050420167,0.5863247863247864,0.47810288774144194,0.5863247863247864,0.5081481481481481,0.08047897521581732,0.11347061347061348,0.10084033613445378,0.39751552795031053,0.1118854045683314,0.27908599337170764,0.7275132275132276,0.4899078973153047,0.46285714285714286,0.08697542944118286,0.5788113695090439,0.1113895850737956,0.4945054945054945,0.4192743764172336,0.19349962207105065
D00506,0.08376068376068375,0.1037037037037037,0.13066666666666665,0.10888888888888888,0.13018018018018018,0.1595744680851064,0.12098765432098765,0.12350427350427351,0.08407960199004975,0.09808429118773947,0.1171875,0.09375,0.09468599033816426,0.12229299363057325,0.12,0.47619047619047616,0.08928571428571429,0.17439613526570047,0.2826923076923077,0.12018779342723004,0.1595744680851064,0.11468253968253968,0.1037037037037037,1.0,0.11264367816091954,0.41739130434782606,0.38095238095238093,0.2351111111111111,0.27984496124031005,0.3953216374269006,0.28440860215053765,0.17458745874587459,0.5142857142857142,0.3769230769230769,0.11333333333333333,0.13128205128205128,0.14497991967871485,0.13128205128205128,0.256,0.3368421052631579,0.3045045045045045,0.4418300653594771,0.11739130434782609,0.2634146341463415,0.19377289377289378,0.09898989898989899,0.10534979423868313,0.108,0.22100456621004566,0.13992248062015503,0.2111111111111111,0.13128205128205128,0.1719047619047619,0.15873015873015872
D00554,0.3536693191865606,0.43787629994526545,0.8279310344827586,0.6347701149425288,0.5824790307548928,0.1467351430667645,0.8968710089399745,0.3026083112290009,0.4117344312918168,0.3331351565596512,0.728448275862069,0.3112068965517241,0.3238380809595202,0.21260707226004832,0.3708812260536398,0.13854679802955666,0.2963875205254516,0.5999500249875063,0.13262599469496023,0.4283632831471588,0.1467351430667645,0.312192118226601,0.43787629994526545,0.11264367816091954,1.0,0.14992503748125938,0.19704433497536947,0.3864367816091954,0.12991178829190056,0.10919540229885058,0.12263626251390433,0.3304882212359167,0.16091954022988506,0.1768346595932803,0.2929006085192698,0.7172413793103448,0.38408807644370585,0.7172413793103448,0.5979310344827586,0.10919540229885058,0.09319664492078285,0.1352265043948614,0.3305847076461769,0.13624894869638352,0.3184918529746116,0.4391327063740857,0.37547892720306514,0.3187931034482759,0.12494095418044403,0.38813151563753007,0.10919540229885058,0.636870026525199,0.691871921182266,0.18472906403940886
D00565,0.11148272017837235,0.11180124223602485,0.15695652173913044,0.0927536231884058,0.14218566392479437,0.1669750231267345,0.14533011272141708,0.1605351170568562,0.09377027903958468,0.12093953023488256,0.12262228260869565,0.14375,0.1389413988657845,0.15078925505400168,0.15096618357487923,0.6086956521739131,0.13690476190476192,0.15248897290485192,0.3762541806020067,0.14819350887936314,0.1669750231267345,0.14906832298136646,0.09972394755003451,0.41739130434782606,0.14992503748125938,1.0,0.5590062111801242,0.21130434782608695,0.3159757330637007,0.36651411136536993,0.33695652173913043,0.2068445975032286,0.4140786749482402,0.46878483835005574,0.17289002557544758,0.12073578595317726,0.1636982713462546,0.12073578595317726,0.21130434782608695,0.5221205186880244,0.44682726204465334,0.33418584825234443,0.13610586011342155,0.4459172852598091,0.18729096989966554,0.1067193675889328,0.11835748792270531,0.1584782608695652,0.34425253126861227,0.15798786653185035,0.32074752097635395,0.10836120401337793,0.17888198757763976,0.12525879917184266
D00577,0.07179487179487179,0.07664399092970521,0.18514285714285714,0.08047619047619048,0.11158301158301158,0.1756838905775076,0.17142857142857143,0.11868131868131868,0.07206823027718551,0.07389162561576355,0.10044642857142858,0.12892857142857142,0.10600414078674948,0.14267515923566879,0.09174603174603174,0.45,0.12278911564625851,0.1494824016563147,0.31648351648351647,0.09054325955734406,0.1756838905775076,0.08707482993197278,0.0653061224489796,0.38095238095238093,0.19704433497536947,0.5590062111801242,1.0,0.18438095238095237,0.2398671096345515,0.3929824561403509,0.36129032258064514,0.14964639321074966,0.44081632653061226,0.7978021978021979,0.13445378151260504,0.0989010989010989,0.08812392426850259,0.0989010989010989,0.18438095238095237,0.3929824561403509,0.3247104247104247,0.24705882352941178,0.07950310559006211,0.4355400696864111,0.15196232339089483,0.07316017316017316,0.0691358024691358,0.10314285714285715,0.2446183953033268,0.10764119601328903,0.33884711779448623,0.08615384615384615,0.1473469387755102,0.1360544217687075
D00585,0.44461538461538463,0.5504761904761905,0.32666666666666666,0.4702222222222222,0.5061261261261262,0.19177304964539008,0.3380246913580247,0.31606837606837607,0.4778109452736318,0.3831417624521073,0.5002083333333334,0.30816666666666664,0.30917874396135264,0.22089171974522293,0.4005925925925926,0.23047619047619047,0.32142857142857145,0.26454106280193235,0.2464102564102564,0.568075117370892,0.19177304964539008,0.29349206349206347,0.5504761904761905,0.2351111111111111,0.3864367816091954,0.21130434782608695,0.18438095238095237,1.0,0.15007751937984495,0.18339181286549708,0.11376344086021506,0.4912211221122112,0.22920634920634922,0.16547008547008546,0.3176470588235294,0.5128205128205128,0.3857028112449799,0.5128205128205128,0.5377777777777778,0.1705263157894737,0.1962162162162162,0.19058823529411764,0.29347826086956524,0.14341463414634145,0.2967032967032967,0.5254545454545455,0.31868312757201644,0.4033333333333333,0.13315068493150686,0.5581395348837209,0.12374269005847953,0.4340512820512821,0.35219047619047616,0.2057142857142857
